example_type,scan_date,symbol,trade_bucket,source_bucket,reason_codes,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,best_entry_assumption,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_deployable_exit_policy_id,best_deployable_total_equity_ret_40d_pct,model_combined_score
kumo_addition_optimal,2025-12-09,PSLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,21.0,8.0,,,next_open,26.5509,34.0447,-1.2903,time10_lt2_hard6,23.871,0.6717139485427532
kumo_addition_optimal,2025-12-09,RKLB,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,79.0,7.0,,,next_open,55.6699,68.1699,-2.2268,time10_lt2_hard6,34.9551,-0.3861953113896416
kumo_addition_optimal,2025-12-09,SLV,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,31.0,,next_open,26.6198,33.938,-1.179,time10_lt2_hard6,26.9363,0.7325561177940704
video_context_optimal,2025-12-09,COF,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,10.0,8.0,10.0,,next_open,11.1894,12.9093,-0.3523,fixed_t8_s4,8.0,-0.4005043449435279
video_context_optimal,2025-12-09,EXPE,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,26.0,8.0,14.0,,next_open,14.4539,14.8528,-0.3324,swinglow3_after8,8.6971,-0.5981859695064039
video_context_optimal,2025-12-09,SLV,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,31.0,,next_open,26.6198,33.938,-1.179,time10_lt2_hard6,26.9363,0.7325561177940704
kumo_addition_optimal,2025-12-10,AGQ,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,20.0,8.0,,,next_open,51.1413,58.7369,-6.6703,fixed_t4_s2,4.0,-0.0834453515281458
kumo_addition_optimal,2025-12-10,PL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,37.0,8.0,,,prior_session_high_breakout,43.9519,50.5852,-3.4832,time10_lt2_hard6,52.0583,-0.420497838873761
kumo_addition_optimal,2025-12-10,RGLD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,38.0,8.0,,,prior_session_high_breakout,16.7619,18.131,0.0,time10_lt2_hard6,32.9571,-0.0583231493063751
kumo_addition_optimal,2025-12-11,AAAU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,94.0,8.0,,,next_open,5.7876,6.628,-1.9487,giveback35_after8,17.9907,-0.4546083180348346
kumo_addition_optimal,2025-12-11,BCS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,67.0,8.0,,,next_open,6.3459,10.4936,-1.4517,time10_lt2_hard6,8.5027,0.6246573840441868
kumo_addition_optimal,2025-12-11,HSBC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,65.0,8.0,,,next_open,7.8954,10.1778,-1.3137,time10_lt2_hard6,18.7898,-0.2619077493434506
video_context_optimal,2025-12-11,GLD,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,1.0,8.0,29.0,,next_open,5.7354,6.6603,-1.9253,giveback35_after8,18.0016,-0.5269664305099909
kumo_addition_optimal,2025-12-12,PSLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,31.0,8.0,,,next_open,36.4363,39.8289,-1.5209,time10_lt2_hard6,31.749,0.8839993636994138
kumo_addition_optimal,2025-12-12,SIVR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,8.0,,,next_open,35.9743,39.7299,-1.4164,time10_lt2_hard6,32.1766,0.6094579485071003
kumo_addition_optimal,2025-12-12,SLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,2.0,8.0,,,next_open,35.9267,39.6957,-1.4177,time10_lt2_hard6,32.2484,0.7156965934130224
kumo_addition_optimal,2025-12-15,PSLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,57.0,8.0,,,next_open,45.9819,46.2672,-0.951,time10_lt2_hard6,16.4051,0.761069272103176
kumo_addition_optimal,2025-12-15,SIVR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,79.0,8.0,,,next_open,46.3802,47.0909,-0.9091,time10_lt2_hard6,17.9998,0.6372027954617823
kumo_addition_optimal,2025-12-15,SLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,3.0,8.0,,,next_open,46.4832,47.162,-0.8851,time10_lt2_hard6,17.8788,0.699349307860317
kumo_addition_optimal,2025-12-16,AGQ,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,28.0,8.0,,,next_open,86.5826,91.9355,-2.7451,giveback35_after8,28.4655,-0.368126266748454
kumo_addition_optimal,2025-12-16,SIVR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,70.0,8.0,,,next_open,41.1456,43.0248,-1.1411,time10_lt2_hard6,17.7113,-0.3828606267279723
kumo_addition_optimal,2025-12-16,SLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,4.0,8.0,,,next_open,41.3015,43.0403,-1.1642,time10_lt2_hard6,17.4793,-0.4387486884510028
kumo_addition_optimal,2025-12-17,AG,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,100.0,7.0,,,next_open,32.3816,33.2096,-3.8961,fixed_t8_s4,8.0,-0.033329930827873
kumo_addition_optimal,2025-12-17,GDXU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,8.0,,,next_open,43.4669,48.6255,-7.8781,giveback35_after8,15.3,0.3293202333808386
kumo_addition_optimal,2025-12-17,PL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,32.0,8.0,,,next_open,69.2488,81.3251,0.0,time10_lt2_hard6,29.9296,0.9871218656524894
kumo_addition_optimal,2025-12-18,AGQ,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,6.0,8.0,,,next_open,90.7049,94.3989,-0.3178,giveback35_after8,27.1055,0.5990732538297419
kumo_addition_optimal,2025-12-18,HL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,99.0,7.0,,,next_open,47.3904,47.9645,-5.8455,time10_lt2_hard6,14.7704,-0.0993569577461881
kumo_addition_optimal,2025-12-18,PL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,31.0,8.0,,,next_open,56.8899,71.7499,0.0,time10_lt2_hard6,32.2957,1.0904832243203568
kumo_addition_optimal,2025-12-19,PL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,24.0,8.0,,,next_open,33.4681,56.2073,-5.1567,swinglow3_after8,32.7604,0.8931904139667066
kumo_addition_optimal,2025-12-19,SIVR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,50.0,8.0,,,next_open,33.9927,37.9184,-1.339,time10_lt2_hard6,13.4967,0.3872599538402417
kumo_addition_optimal,2025-12-19,SLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,5.0,8.0,,,next_open,34.0575,37.9073,-1.3738,time10_lt2_hard6,13.3387,0.397876947698092
kumo_addition_optimal,2025-12-22,AGQ,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,18.0,8.0,,,next_open,75.6904,77.5709,-6.2164,giveback35_after8,16.4713,0.2814584917072477
kumo_addition_optimal,2025-12-22,MU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,94.0,7.0,,,next_open,43.4003,44.165,-1.3047,time10_lt2_hard6,55.1645,0.1371299669610993
kumo_addition_optimal,2025-12-22,SIVR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,40.0,8.0,,,next_open,36.9177,37.5131,-1.9901,time10_lt2_hard6,20.0209,0.0242229110090618
kumo_addition_optimal,2025-12-23,ATI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,89.0,8.0,,,next_open,5.7429,8.7898,-1.8992,fixed_t8_s4,8.0,0.094387518335147
kumo_addition_optimal,2025-12-23,HSBC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,81.0,8.0,,,next_open,5.859,6.2563,-0.8073,swinglow3_after8,11.0494,0.2335115650294024
kumo_addition_optimal,2025-12-23,ULTA,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,23.0,8.0,,,next_open,13.1539,14.6745,-0.884,sector_etf_weak3d,11.7999,0.0190824918616717
video_context_optimal,2025-12-23,SCHW,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,21.0,8.0,13.0,,next_open,0.9176,4.4006,-1.9142,fixed_t4_s2,4.0,-0.3131557482450159
kumo_addition_optimal,2025-12-24,PSLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,22.0,8.0,,,next_open,39.4558,52.563,-6.6026,fixed_t4_s2,4.0,0.2201689361064273
kumo_addition_optimal,2025-12-24,SIVR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,28.0,8.0,,,next_open,44.4554,57.2431,-6.3728,fixed_t4_s2,4.0,-0.4437815012403171
kumo_addition_optimal,2025-12-24,SLV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,,,next_open,45.0684,57.305,-6.3394,fixed_t4_s2,4.0,-0.3893322624442831
kumo_addition_optimal,2025-12-26,AG,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,25.0,8.0,,,next_open,56.0133,69.0124,-5.8467,time10_lt2_hard6,78.3096,0.5371981126910865
kumo_addition_optimal,2025-12-26,HYMC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,56.0,8.0,,,next_open,140.5962,157.4744,-7.0583,fixed_t4_s2,-2.0,0.4953516857098233
kumo_addition_optimal,2025-12-26,PL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,48.0,8.0,,,next_open,49.4832,63.7837,-0.5566,swinglow3_after8,39.1996,0.9649303788254254
video_context_optimal,2025-12-26,FEZ,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,55.0,8.0,3.0,,next_open,6.0357,6.3615,-0.3336,fixed_t8_s4,8.0,-0.1731247075037899
kumo_addition_optimal,2025-12-29,EWY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,11.0,8.0,,,next_open,27.6227,27.9232,-1.1306,giveback35_after8,53.1167,0.4604007523210533
kumo_addition_optimal,2025-12-29,HBM,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,51.0,8.0,,,next_open,36.0804,36.1558,-1.507,time10_lt2_hard6,40.8543,0.908886192080673
kumo_addition_optimal,2025-12-29,HYMC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,36.0,8.0,,,next_open,113.2999,145.629,-6.5245,fixed_t4_s2,-2.0,1.0672228178620138
kumo_addition_optimal,2025-12-30,AGQ,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,76.0,7.0,,,next_open,145.9421,166.2902,-7.3567,fixed_t4_s2,-2.0,0.5087224261820118
kumo_addition_optimal,2025-12-30,HBM,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,54.0,8.0,,,next_open,39.0775,45.6665,-0.6488,time10_lt2_hard6,43.6898,0.5037743465633551
kumo_addition_optimal,2025-12-30,NGD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,40.0,8.0,,,next_open,39.0805,56.6667,-4.7126,time10_lt2_hard6,54.023,0.5202702591214006
kumo_addition_optimal,2025-12-31,FTAI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,70.0,7.0,,,next_open,37.5145,56.5419,0.0,time10_lt2_hard6,51.7699,-0.1800700483608833
kumo_addition_optimal,2025-12-31,MU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,,,prior_session_high_breakout,40.72,54.3414,0.0,sector_etf_weak3d,42.7192,0.3667997642065706
kumo_addition_optimal,2025-12-31,PL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,96.0,7.0,,,next_open,27.6756,55.6172,-4.4498,time10_lt2_hard6,32.8129,0.7604771714702898
kumo_addition_optimal,2026-01-02,ASTS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,51.0,7.0,,,next_open,27.0755,58.3445,-1.4019,giveback35_after8,12.6228,0.406087631155272
kumo_addition_optimal,2026-01-02,EWY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,4.0,8.0,,,next_open,15.2219,20.3277,-0.9145,time10_lt2_hard6,25.9669,0.5596895740858752
kumo_addition_optimal,2026-01-02,FTAI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,82.0,7.0,,,prior_session_high_breakout,29.0154,45.7589,-1.2601,swinglow3_after8,34.3709,-0.2129524644676247
kumo_addition_optimal,2026-01-05,ASTS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,9.0,8.0,,,next_open,27.6678,42.8933,-7.6898,fixed_t4_s2,4.0,0.2843017462717376
kumo_addition_optimal,2026-01-05,MU,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,15.0,,next_open,32.3363,43.113,-0.0691,sector_etf_weak3d,32.3363,0.4277820626380958
kumo_addition_optimal,2026-01-05,WDC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,89.0,7.0,,,next_open,53.8328,56.3695,-4.7016,sector_etf_weak3d,53.8328,0.5020677831255181
video_context_optimal,2026-01-05,BA,optimal,kumo_with_george_video_context,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,88.0,7.0,20.0,,next_open,1.7908,10.9608,-1.7995,fixed_t8_s4,8.0,-0.1870616091134049
video_context_optimal,2026-01-05,GLD,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,73.0,7.0,37.0,,next_open,10.814,24.1143,-1.0398,giveback35_after8,15.6743,0.2639310207960131
video_context_optimal,2026-01-05,MU,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,15.0,,next_open,32.3363,43.113,-0.0691,sector_etf_weak3d,32.3363,0.4277820626380958
kumo_addition_optimal,2026-01-06,ACMR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,83.0,8.0,,,next_open,21.1543,40.5665,-0.6292,giveback35_after8,12.3188,0.606472241256505
kumo_addition_optimal,2026-01-06,BAP,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,86.0,8.0,,,next_open,23.6837,29.3197,-1.0204,swinglow3_after8,20.335,0.1134541135536861
kumo_addition_optimal,2026-01-06,SU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,49.0,8.0,,,next_open,17.1371,22.9162,-0.9558,giveback35_after8,28.0507,0.1877697685597652
video_context_optimal,2026-01-06,FEZ,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,91.0,8.0,4.0,,next_open,1.5646,4.1319,-1.3672,fixed_t4_s2,4.0,-0.4789114539437525
kumo_addition_optimal,2026-01-07,BAP,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,96.0,8.0,,,next_open,21.2039,29.2977,0.0,swinglow3_after8,20.3146,-0.1196413021326809
kumo_addition_optimal,2026-01-07,MT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,83.0,8.0,,,next_open,23.0852,25.1183,-0.1291,giveback35_after8,29.5353,0.5433989011990314
kumo_addition_optimal,2026-01-07,UMC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,73.0,8.0,,,next_open,16.472,48.1308,-1.0514,swinglow3_after8,23.3061,0.9416605208928684
kumo_addition_optimal,2026-01-08,CAT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,16.0,8.0,,,prior_session_high_breakout,19.1534,19.2518,0.0,swinglow3_after8,22.5339,-0.8422755342707332
kumo_addition_optimal,2026-01-08,NVMI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,77.0,8.0,,,prior_session_high_breakout,20.0788,32.4326,-0.3603,giveback35_after8,15.6052,0.0006366617427562
kumo_addition_optimal,2026-01-08,WWD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,69.0,8.0,,,next_open,20.5249,21.8155,-2.3081,swinglow3_after8,20.0161,0.2371908882765014
kumo_addition_optimal,2026-01-09,CAT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,16.0,8.0,,,next_open,20.8655,20.9631,-0.275,swinglow3_after8,21.6009,-0.4898752838942277
kumo_addition_optimal,2026-01-09,STX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,19.0,8.0,,,next_open,41.9933,53.4897,-0.4076,sector_etf_weak3d,48.4915,-0.6955060051182773
kumo_addition_optimal,2026-01-09,WWD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,86.0,8.0,,,next_open,21.7356,24.9992,-2.402,swinglow3_after8,19.9008,0.1737512194674156
video_context_optimal,2026-01-09,EEM,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,11.0,8.0,8.0,,prior_session_high_breakout,5.7477,6.4815,-0.0087,fixed_t8_s4,8.0,-0.4937255665239046
kumo_addition_optimal,2026-01-12,EWZ,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,35.0,8.0,,,next_open,16.3681,18.0534,-1.4273,time10_lt2_hard6,14.2089,0.0281137214299699
kumo_addition_optimal,2026-01-12,MTSI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,27.0,8.0,,,next_open,16.0183,21.5942,-0.4429,time10_lt2_hard6,11.9974,0.0530707083314837
kumo_addition_optimal,2026-01-12,SU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,97.0,8.0,,,next_open,16.241,17.7097,-0.4683,time10_lt2_hard6,24.0102,0.1434972425959026
kumo_addition_optimal,2026-01-13,ADI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,34.0,8.0,,,next_open,14.276,14.6834,-0.4447,partial_t4_trail8,8.7144,0.0173171774775285
kumo_addition_optimal,2026-01-13,EWY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,32.0,8.0,,,next_open,19.9629,19.9629,-0.4402,partial_t4_trail8,17.0538,-0.4987161924807066
kumo_addition_optimal,2026-01-13,SU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,84.0,8.0,,,next_open,15.9378,16.5803,0.0,time10_lt2_hard6,23.8342,0.3799700109694791
video_context_optimal,2026-01-13,SMH,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,11.0,8.0,9.0,,next_open,6.4994,8.1345,-3.7845,fixed_t8_s4,8.0,-0.0756111776656483
kumo_addition_optimal,2026-01-14,EWY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,31.0,8.0,,,next_open,16.6619,20.3297,-1.12,partial_t4_trail8,15.5617,0.4366983988610896
